return_id,viewed_product_page,viewed_compatibility_guide,viewed_size_guide,viewed_manual,contacted_support,support_contact_count,attempted_troubleshooting,replacement_requested,refund_requested,days_before_contact,customer_action_notes
RET-100738,True,False,False,True,True,0,False,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-100739,True,True,False,True,True,2,True,False,True,4,Customer initiated return for LISTING_MISMATCH
RET-100740,True,False,False,True,True,1,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-100741,True,False,True,True,False,0,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-100742,True,False,True,False,False,2,True,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-100743,True,False,False,True,True,2,True,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-100744,True,True,False,True,True,1,True,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-100745,True,True,True,False,True,0,False,False,True,4,Customer initiated return for LISTING_MISMATCH
RET-100746,True,False,False,False,False,2,False,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-100747,True,True,True,False,True,4,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-100748,True,True,False,True,True,2,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-100749,True,True,False,True,False,0,False,False,True,4,Customer initiated return for NO_FAULT_FOUND
RET-100750,True,False,True,True,True,0,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-100751,True,True,False,True,False,0,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-100752,True,True,True,True,True,2,True,False,True,6,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100753,True,True,True,True,False,2,True,False,True,3,Customer initiated return for NO_FAULT_FOUND
RET-100754,True,True,True,False,True,0,True,False,True,9,Customer initiated return for WARRANTY_FAILURE
RET-100755,True,False,False,False,True,1,True,True,True,2,Customer initiated return for MISSING_ACCESSORY
RET-100756,True,False,False,False,True,0,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-100757,True,False,True,True,True,2,True,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-100758,True,True,False,True,False,0,False,False,True,2,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100759,True,True,False,False,False,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-100760,True,True,True,False,False,0,True,False,True,9,Customer initiated return for NO_FAULT_FOUND
RET-100761,True,True,True,True,False,1,False,False,True,4,Customer initiated return for LISTING_MISMATCH
RET-100762,True,False,False,True,False,0,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-100763,True,False,True,False,True,0,False,True,True,5,Customer initiated return for MISSING_ACCESSORY
RET-100764,True,False,False,True,True,2,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-100765,True,True,True,False,False,0,False,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100766,True,False,False,True,False,0,False,False,True,7,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100767,True,True,True,False,True,1,False,False,True,10,Customer initiated return for CUSTOMER_DAMAGE
RET-100768,True,False,False,False,False,2,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-100769,True,True,True,False,False,2,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-100770,True,False,False,True,True,1,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-100771,True,False,True,False,True,1,False,False,True,5,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100772,True,True,False,True,False,1,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-100773,True,True,False,True,False,1,False,False,True,1,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100774,True,True,False,False,False,0,False,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-100775,True,False,True,False,True,1,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-100776,True,False,True,False,False,0,True,True,True,6,Customer initiated return for MISSING_ACCESSORY
RET-100777,True,False,False,False,True,0,True,False,True,1,Customer initiated return for CUSTOMER_DAMAGE
RET-100778,True,False,True,True,True,2,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-100779,True,False,True,False,False,1,True,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-100780,True,True,True,True,False,1,True,False,True,4,Customer initiated return for CUSTOMER_DAMAGE
RET-100781,True,False,True,True,True,2,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-100782,True,False,True,False,True,3,False,False,True,2,Customer initiated return for SETUP_DIFFICULTY
RET-100783,True,True,False,True,False,2,False,False,True,3,Customer initiated return for OTHER
RET-100784,True,True,False,True,False,2,True,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-100785,True,True,True,False,True,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-100786,True,False,False,False,False,0,True,False,True,2,Customer initiated return for PACKAGING_ISSUE
RET-100787,True,False,False,True,False,0,False,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-100788,True,False,True,False,True,3,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-100789,True,True,True,False,False,0,True,False,True,8,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100790,True,False,True,True,True,0,False,False,True,4,Customer initiated return for NO_FAULT_FOUND
RET-100791,True,False,True,False,True,0,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-100792,True,True,False,True,False,0,False,False,True,6,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100793,True,False,False,False,False,0,False,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-100794,True,False,True,True,False,1,True,False,True,10,Customer initiated return for NO_FAULT_FOUND
RET-100795,True,True,True,True,False,2,True,False,True,2,Customer initiated return for LISTING_MISMATCH
RET-100796,True,True,False,False,False,0,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-100797,True,True,True,False,True,0,False,False,True,6,Customer initiated return for PACKAGING_ISSUE
RET-100798,True,False,True,False,True,1,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-100799,True,False,True,False,False,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-100800,True,True,False,True,True,2,True,False,True,6,Customer initiated return for CUSTOMER_DAMAGE
RET-100801,True,True,False,False,True,1,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-100802,True,True,False,True,True,0,True,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100803,True,False,True,True,True,0,False,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-100804,True,True,True,False,True,3,False,False,True,2,Customer initiated return for SETUP_DIFFICULTY
RET-100805,True,False,False,True,True,0,True,False,True,6,Customer initiated return for NO_FAULT_FOUND
RET-100806,True,True,True,False,True,2,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-100807,True,False,False,False,True,2,False,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-100808,True,True,True,True,False,0,False,False,True,6,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100809,True,True,False,False,True,2,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-100810,True,True,False,False,True,0,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-100811,True,True,False,True,False,0,False,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-100812,True,False,False,False,True,0,False,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-100813,True,False,False,False,False,1,False,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-100814,True,True,False,False,True,1,True,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-100815,True,False,True,True,False,1,False,False,True,10,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100816,True,True,True,True,True,1,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-100817,True,False,False,False,True,1,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100818,True,True,False,False,True,1,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-100819,True,True,True,False,True,2,True,False,True,0,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100820,True,True,True,False,True,0,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-100821,True,True,True,False,True,2,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-100822,True,True,True,False,True,1,False,False,True,5,Customer initiated return for OTHER
RET-100823,True,False,True,True,False,0,False,False,True,10,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100824,True,True,True,True,False,0,False,False,True,1,Customer initiated return for CUSTOMER_DAMAGE
RET-100825,True,True,True,True,True,1,True,True,False,6,Customer initiated return for SHIPPING_DAMAGE
RET-100826,True,False,False,False,True,2,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100827,True,True,True,True,False,0,True,False,True,1,Customer initiated return for PACKAGING_ISSUE
RET-100828,True,True,False,False,True,1,False,False,True,2,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100829,True,True,False,False,True,5,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-100830,True,False,False,False,True,0,True,False,True,3,Customer initiated return for CUSTOMER_DAMAGE
RET-100831,True,True,False,False,True,1,False,False,True,2,Customer initiated return for NO_FAULT_FOUND
RET-100832,True,True,False,True,True,2,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-100833,True,True,False,False,False,2,True,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-100834,True,True,True,True,False,1,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-100835,True,True,False,False,True,2,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-100836,True,True,False,False,False,0,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-100837,True,False,False,False,True,2,False,False,True,7,Customer initiated return for SETUP_DIFFICULTY
RET-100838,True,False,True,True,False,1,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-100839,True,False,True,True,True,0,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100840,True,False,False,False,True,1,False,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-100841,True,False,True,False,True,2,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-100842,True,False,False,False,True,5,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-100843,True,True,True,False,True,5,False,False,True,8,Customer initiated return for SETUP_DIFFICULTY
RET-100844,True,False,True,False,True,0,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-100845,True,True,True,True,False,2,False,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-100846,True,False,False,True,False,1,True,False,True,9,Customer initiated return for PACKAGING_ISSUE
RET-100847,True,True,False,True,False,2,True,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-100848,True,False,True,False,True,3,False,False,True,7,Customer initiated return for SETUP_DIFFICULTY
RET-100849,True,False,True,False,True,2,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-100850,True,False,False,False,True,5,False,False,True,2,Customer initiated return for SETUP_DIFFICULTY
RET-100851,True,False,False,True,False,0,True,False,True,4,Customer initiated return for CUSTOMER_DAMAGE
RET-100852,True,True,False,False,True,0,False,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-100853,True,True,False,False,True,4,False,False,True,8,Customer initiated return for SETUP_DIFFICULTY
RET-100854,True,False,True,False,True,3,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-100855,True,True,True,False,False,2,True,True,True,9,Customer initiated return for MISSING_ACCESSORY
RET-100856,True,True,True,False,True,0,False,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-100857,True,False,True,True,True,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-100858,True,True,False,True,True,1,True,False,True,10,Customer initiated return for WARRANTY_FAILURE
RET-100859,True,False,False,True,True,0,True,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-100860,True,True,True,False,False,0,True,False,True,7,Customer initiated return for NO_FAULT_FOUND
RET-100861,True,True,True,False,False,1,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-100862,True,False,False,True,True,2,False,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-100863,True,False,False,True,True,0,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-100864,True,False,False,True,True,2,False,False,True,0,Customer initiated return for WARRANTY_FAILURE
RET-100865,True,False,True,False,True,0,False,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-100866,True,False,False,True,True,2,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-100867,True,True,False,False,True,3,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-100868,True,False,False,False,True,0,True,False,True,10,Customer initiated return for CUSTOMER_DAMAGE
RET-100869,True,False,False,True,False,0,False,False,True,6,Customer initiated return for CUSTOMER_DAMAGE
RET-100870,True,True,False,True,True,1,False,False,True,8,Customer initiated return for WARRANTY_FAILURE
RET-100871,True,True,True,False,True,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-100872,True,False,True,False,True,2,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-100873,True,False,True,True,True,2,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
