return_id,inspection_date,inspector_id,physical_damage,functional_test,missing_accessories,packaging_damage,water_damage,battery_health,compatibility_verified,fault_confirmed,inspection_notes,inspection_outcome
RET-102130,2025-06-29,INSP-15,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102131,2025-07-05,INSP-13,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102132,2025-12-10,INSP-14,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102133,2025-10-19,INSP-16,False,PASSED,False,False,False,91,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102134,2025-11-19,INSP-13,False,PASSED,False,False,False,99,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102135,2025-03-07,INSP-12,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102136,2025-03-16,INSP-17,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102137,2025-01-26,INSP-16,True,PASSED,False,False,False,98,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-102138,2025-03-03,INSP-14,False,PASSED,True,False,False,94,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-102139,2025-04-03,INSP-11,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102140,2025-07-23,INSP-15,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102141,2025-04-04,INSP-20,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102142,2025-10-23,INSP-11,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102143,2025-09-17,INSP-15,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102144,2025-07-28,INSP-18,False,FAILED,False,False,False,95,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102145,2025-08-18,INSP-13,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102146,2025-05-22,INSP-18,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102147,2025-12-27,INSP-18,False,PASSED,False,True,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102148,2025-08-29,INSP-13,False,PASSED,True,False,False,100,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-102149,2025-03-13,INSP-14,True,PASSED,False,True,False,85,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102150,2025-07-21,INSP-16,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102151,2025-07-28,INSP-16,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102152,2025-11-12,INSP-11,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102153,2025-09-30,INSP-12,True,PASSED,False,True,False,86,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102154,2025-03-20,INSP-15,True,PASSED,False,True,False,100,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102155,2025-11-15,INSP-18,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102156,2025-12-11,INSP-20,False,PASSED,True,False,False,92,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-102157,2025-06-19,INSP-15,True,PASSED,False,True,False,90,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102158,2025-06-20,INSP-18,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102159,2025-12-23,INSP-19,True,PASSED,False,False,False,85,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-102160,2025-03-05,INSP-20,True,PASSED,False,False,False,88,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-102161,2025-05-23,INSP-20,False,PASSED,False,False,False,92,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102162,2025-10-26,INSP-15,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102163,2025-03-05,INSP-18,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102164,2025-03-26,INSP-18,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102165,2025-09-22,INSP-15,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102166,2025-10-19,INSP-18,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102167,2025-09-09,INSP-19,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102168,2025-05-31,INSP-18,True,PASSED,False,False,False,90,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-102169,2025-03-12,INSP-18,False,PASSED,False,False,False,96,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102170,2025-07-22,INSP-14,False,PASSED,False,True,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102171,2025-02-08,INSP-16,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102172,2025-08-04,INSP-14,False,PASSED,False,False,False,98,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102173,2025-10-21,INSP-13,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102174,2025-01-28,INSP-18,False,PASSED,False,True,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102175,2025-11-16,INSP-19,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102176,2025-02-09,INSP-17,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102177,2025-03-13,INSP-16,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102178,2025-11-10,INSP-16,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102179,2025-09-03,INSP-15,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102180,2025-09-05,INSP-16,False,PASSED,True,False,False,95,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-102181,2025-01-31,INSP-17,False,PASSED,True,False,False,93,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-102182,2025-11-25,INSP-13,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102183,2025-08-14,INSP-20,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102184,2025-03-17,INSP-20,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102185,2025-03-05,INSP-12,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102186,2025-01-07,INSP-15,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102187,2025-10-18,INSP-11,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102188,2025-12-07,INSP-15,False,PASSED,False,False,False,95,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102189,2025-02-23,INSP-11,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102190,2025-09-08,INSP-18,False,FAILED,False,False,False,29,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102191,2025-07-18,INSP-13,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102192,2025-09-08,INSP-11,False,PASSED,False,False,False,89,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102193,2025-10-03,INSP-13,False,FAILED,False,False,False,95,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102194,2025-09-15,INSP-15,True,PASSED,False,False,False,97,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-102195,2025-06-19,INSP-17,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102196,2025-03-15,INSP-20,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102197,2025-05-13,INSP-19,True,PASSED,False,True,False,98,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102198,2025-08-25,INSP-15,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102199,2026-01-01,INSP-16,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102200,2025-02-05,INSP-17,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102201,2025-05-19,INSP-16,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102202,2025-03-05,INSP-12,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102203,2025-08-23,INSP-15,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102204,2025-12-02,INSP-15,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102205,2025-10-15,INSP-11,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102206,2025-09-08,INSP-15,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102207,2025-02-25,INSP-14,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102208,2025-04-08,INSP-11,True,PASSED,False,True,False,90,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102209,2025-01-10,INSP-17,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102210,2025-07-30,INSP-17,True,PASSED,False,True,False,90,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102211,2025-09-12,INSP-18,False,PASSED,False,True,False,90,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102212,2025-12-16,INSP-16,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102213,2025-04-23,INSP-13,False,PASSED,False,False,False,98,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102214,2025-12-18,INSP-16,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102215,2025-09-26,INSP-15,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102216,2025-03-19,INSP-20,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102217,2025-12-07,INSP-15,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102218,2025-10-21,INSP-18,False,PASSED,False,True,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102219,2025-10-28,INSP-15,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102220,2025-03-20,INSP-16,False,PASSED,True,False,False,100,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-102221,2025-03-28,INSP-17,True,PASSED,False,True,False,95,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102222,2025-11-09,INSP-16,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102223,2025-03-12,INSP-16,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102224,2025-06-16,INSP-20,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-102225,2025-06-08,INSP-13,False,PASSED,False,False,False,89,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102226,2025-04-22,INSP-15,True,PASSED,False,True,False,98,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102227,2025-08-13,INSP-17,True,PASSED,False,True,False,94,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102228,2025-10-04,INSP-19,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102229,2025-01-07,INSP-15,False,FAILED,False,False,False,94,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102230,2025-09-08,INSP-15,False,PASSED,False,False,False,87,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102231,2025-10-26,INSP-12,False,FAILED,False,False,False,94,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102232,2025-08-12,INSP-12,False,PASSED,False,False,False,87,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102233,2025-01-18,INSP-20,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102234,2025-09-21,INSP-19,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-102235,2025-05-02,INSP-19,False,PASSED,False,True,False,96,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102236,2025-09-21,INSP-14,True,PASSED,False,True,False,94,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102237,2025-05-24,INSP-20,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-102238,2025-10-23,INSP-19,True,PASSED,False,True,False,85,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-102239,2025-10-08,INSP-18,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102240,2025-05-25,INSP-18,True,PASSED,False,False,False,92,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-102241,2025-09-15,INSP-11,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102242,2025-09-02,INSP-17,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-102243,2025-05-30,INSP-16,False,PASSED,False,False,False,85,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
