return_id,order_id,customer_id,sku,return_date,purchase_date,return_text,customer_selected_reason,return_type,refund_amount,quantity,store_channel,return_channel,warranty_claim,days_since_purchase,return_status,ground_truth_reason,root_cause_group,preventable,preventable_owner,severity,ground_truth_priority
RET-102720,ORD-533668,CUST-127270,SKU-HEA-1123,2025-08-24,2025-08-11,not compatible with iphone,COMPATIBILITY_ISSUE,WARRANTY,454.65,1,ONLINE,LOCKER,True,13,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102721,ORD-512990,CUST-130116,SKU-GAM-1105,2025-09-14,2025-08-19,confusing setup steps device won't pair,SETUP_DIFFICULTY,STANDARD_RETURN,416.2,1,MARKETPLACE,MAIL,False,26,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-102722,ORD-504349,CUST-124897,SKU-CHA-1080,2025-04-04,2025-03-15,packaging torn open,PACKAGING_ISSUE,STANDARD_RETURN,1049.17,1,RETAIL_STORE,IN_STORE_DROP,False,20,PENDING_INSPECTION,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-102723,ORD-533550,CUST-137929,SKU-CAM-1024,2025-04-01,2025-03-10,doesn't fit,WARRANTY_FAILURE,STANDARD_RETURN,963.7,1,MARKETPLACE,MAIL,False,22,REJECTED,OTHER,UNKNOWN,YES,Customer,LOW,P4
RET-102724,ORD-527860,CUST-96040,SKU-TAB-1083,2025-11-21,2025-10-26,wifi drops connection constantly,PRODUCT_DEFECT,WARRANTY,934.2,1,ONLINE,LOCKER,True,26,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102725,ORD-561715,CUST-99555,SKU-SMA-1124,2025-01-01,2025-03-21,expected usb c but received micro usb,LISTING_MISMATCH,STANDARD_RETURN,53.77,1,MARKETPLACE,IN_STORE_DROP,False,18,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102726,ORD-547782,CUST-134846,SKU-MIC-1041,2025-02-20,2025-02-04,power button got stuck,PRODUCT_DEFECT,STANDARD_RETURN,1039.56,1,RETAIL_STORE,MAIL,False,16,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102727,ORD-551691,CUST-137582,SKU-CAM-1099,2025-08-18,2025-07-20,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,STANDARD_RETURN,342.35,1,RETAIL_STORE,IN_STORE_DROP,False,29,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102728,ORD-572092,CUST-106469,SKU-LAP-1122,2025-07-16,2025-07-03,screen brightness too low for outdoor use,PERFORMANCE_EXPECTATION,STANDARD_RETURN,1136.32,1,MARKETPLACE,LOCKER,False,13,PROCESSED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-102729,ORD-504693,CUST-91715,SKU-SPE-1117,2025-06-12,2025-06-09,realized i don't need this item,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,1998.22,2,RETAIL_STORE,IN_STORE_DROP,False,3,PROCESSED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-102730,ORD-555628,CUST-105821,SKU-KEY-1055,2025-08-13,2025-08-09,not compatible with iphone,COMPATIBILITY_ISSUE,WARRANTY,1140.8,1,RETAIL_STORE,LOCKER,True,4,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102731,ORD-520685,CUST-115758,SKU-POW-1126,2025-01-31,2025-01-04,screen arrived cracked,SHIPPING_DAMAGE,STANDARD_RETURN,74.94,1,ONLINE,LOCKER,False,27,PROCESSED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-102732,ORD-529125,CUST-118129,SKU-TVS-1052,2025-03-17,2025-03-11,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,305.14,1,RETAIL_STORE,IN_STORE_DROP,True,6,PENDING_INSPECTION,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-102733,ORD-508850,CUST-130875,SKU-POW-1111,2025-07-12,2025-07-04,power adapter absent from sealed box,LISTING_MISMATCH,STANDARD_RETURN,1135.1,1,RETAIL_STORE,MAIL,False,8,PENDING_INSPECTION,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-102734,ORD-504848,CUST-96743,SKU-SMA-1076,2025-08-09,2025-07-12,charging port loose after half year,WARRANTY_FAILURE,WARRANTY,363.67,1,MARKETPLACE,MAIL,True,28,REJECTED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-102735,ORD-505112,CUST-110036,SKU-CHA-1050,2025-08-19,2025-08-09,colour received is red not blue as listed,LISTING_MISMATCH,STANDARD_RETURN,566.01,1,ONLINE,IN_STORE_DROP,False,10,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102736,ORD-510891,CUST-128726,SKU-CAM-1039,2025-05-12,2025-04-20,manual missing from package,NO_FAULT_FOUND,WARRANTY,524.3,1,ONLINE,IN_STORE_DROP,True,22,PROCESSED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-102737,ORD-557596,CUST-115916,SKU-HEA-1018,2025-04-23,2025-04-11,device stopped turning on after two weeks,PRODUCT_DEFECT,STANDARD_RETURN,167.14,1,ONLINE,LOCKER,False,12,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-102738,ORD-517424,CUST-133310,SKU-CAM-1009,2025-02-16,2025-02-05,received wrong model version,WARRANTY_FAILURE,STANDARD_RETURN,286.42,1,MARKETPLACE,IN_STORE_DROP,False,11,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102739,ORD-546380,CUST-96203,SKU-POW-1021,2025-06-28,2025-06-26,mounting screws missing,MISSING_ACCESSORY,STANDARD_RETURN,286.3,1,RETAIL_STORE,IN_STORE_DROP,False,2,PROCESSED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-102740,ORD-570459,CUST-107917,SKU-KEY-1055,2025-10-05,2025-10-02,display lines appeared after 5 months,WARRANTY_FAILURE,WARRANTY,1140.8,1,ONLINE,IN_STORE_DROP,True,3,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-102741,ORD-500870,CUST-135097,SKU-ROU-1029,2025-08-11,2025-07-30,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,WARRANTY,74.42,1,ONLINE,IN_STORE_DROP,True,12,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102742,ORD-501862,CUST-132772,SKU-CAB-1028,2025-10-07,2025-09-21,headphones won't connect to my laptop,PACKAGING_ISSUE,STANDARD_RETURN,240.03,1,ONLINE,LOCKER,False,16,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102743,ORD-526097,CUST-90477,SKU-TVS-1037,2025-06-20,2025-06-02,battery expanded after 10 months,CUSTOMER_ORDER_ERROR,WARRANTY,67.24,1,MARKETPLACE,LOCKER,True,18,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-102744,ORD-567307,CUST-96680,SKU-SMA-1031,2025-01-17,2024-12-20,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,748.97,1,ONLINE,MAIL,True,28,APPROVED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-102745,ORD-505164,CUST-94574,SKU-SMA-1019,2025-09-18,2025-08-23,screen keeps flickering,PRODUCT_DEFECT,WARRANTY,859.84,1,ONLINE,IN_STORE_DROP,True,26,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102746,ORD-546384,CUST-134594,SKU-MIC-1116,2025-11-18,2025-11-09,screen brightness too low for outdoor use,SETUP_DIFFICULTY,WARRANTY,900.76,1,RETAIL_STORE,MAIL,True,9,PENDING_INSPECTION,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-102747,ORD-539640,CUST-138826,SKU-SMA-1004,2025-01-10,2024-12-21,packaging torn open,PACKAGING_ISSUE,STANDARD_RETURN,1149.3,1,ONLINE,LOCKER,False,20,REJECTED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-102748,ORD-579478,CUST-134193,SKU-GAM-1135,2025-12-05,2025-12-01,camera quality is not as advertised,LISTING_MISMATCH,WARRANTY,550.09,1,ONLINE,MAIL,True,4,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102749,ORD-537922,CUST-137972,SKU-CAB-1043,2025-11-16,2025-11-04,product overheating during charging,PRODUCT_DEFECT,WARRANTY,279.16,1,RETAIL_STORE,IN_STORE_DROP,True,12,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-102750,ORD-521248,CUST-104603,SKU-GAM-1030,2025-05-18,2025-05-09,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,720.12,1,ONLINE,MAIL,False,9,PROCESSED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-102751,ORD-579590,CUST-118830,SKU-CAM-1099,2025-09-07,2025-08-12,not compatible with iphone,COMPATIBILITY_ISSUE,STANDARD_RETURN,342.35,1,RETAIL_STORE,MAIL,False,26,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102752,ORD-540463,CUST-100601,SKU-CHA-1095,2025-05-05,2025-04-11,realized i don't need this item,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,756.11,1,ONLINE,LOCKER,False,24,APPROVED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-102753,ORD-537597,CUST-132052,SKU-CAM-1024,2025-07-27,2025-07-17,screen brightness too low for outdoor use,PERFORMANCE_EXPECTATION,STANDARD_RETURN,963.7,1,ONLINE,MAIL,False,10,PENDING_INSPECTION,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-102754,ORD-534743,CUST-90576,SKU-CHA-1035,2025-02-06,2025-01-22,confusing setup steps device won't pair,SETUP_DIFFICULTY,WARRANTY,328.39,1,RETAIL_STORE,LOCKER,True,15,APPROVED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-102755,ORD-559069,CUST-98409,SKU-ROU-1059,2025-06-24,2025-06-01,motherboard short circuited,PRODUCT_DEFECT,STANDARD_RETURN,407.09,1,RETAIL_STORE,MAIL,False,23,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P1
RET-102756,ORD-537614,CUST-109050,SKU-TAB-1128,2025-12-16,2025-12-14,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,1185.22,1,MARKETPLACE,MAIL,False,2,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-102757,ORD-518981,CUST-102737,SKU-TAB-1038,2025-07-03,2025-06-10,mounting screws missing,MISSING_ACCESSORY,STANDARD_RETURN,679.67,1,RETAIL_STORE,LOCKER,False,23,APPROVED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-102758,ORD-553893,CUST-93875,SKU-SMA-1109,2025-11-15,2025-11-11,headphones won't connect to my laptop,SHIPPING_DAMAGE,STANDARD_RETURN,737.25,1,MARKETPLACE,MAIL,False,4,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102759,ORD-552072,CUST-104690,SKU-MIC-1116,2025-10-14,2025-09-27,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,900.76,1,RETAIL_STORE,LOCKER,False,17,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-102760,ORD-559743,CUST-107152,SKU-CAM-1114,2025-03-21,2025-02-25,ordered wrong size by mistake,WARRANTY_FAILURE,WARRANTY,769.39,1,RETAIL_STORE,MAIL,True,24,REJECTED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-102761,ORD-563126,CUST-110150,SKU-TAB-1083,2025-12-31,2025-12-10,bought wrong connector version,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,934.2,1,MARKETPLACE,MAIL,False,21,PENDING_INSPECTION,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-102762,ORD-515362,CUST-106452,SKU-SPE-1057,2025-06-07,2025-05-30,battery draining very fast,PRODUCT_DEFECT,STANDARD_RETURN,757.7,1,ONLINE,IN_STORE_DROP,False,8,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102763,ORD-571225,CUST-102304,SKU-CAB-1073,2025-10-25,2025-10-14,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,413.63,1,RETAIL_STORE,IN_STORE_DROP,False,11,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-102764,ORD-529714,CUST-108519,SKU-HEA-1018,2025-08-25,2025-08-03,no issue found works as expected,COMPATIBILITY_ISSUE,STANDARD_RETURN,167.14,1,MARKETPLACE,IN_STORE_DROP,False,22,PROCESSED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-102765,ORD-558299,CUST-92267,SKU-CAB-1148,2025-05-20,2025-05-12,charger missing from box,MISSING_ACCESSORY,STANDARD_RETURN,607.81,1,MARKETPLACE,IN_STORE_DROP,False,8,PENDING_INSPECTION,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-102766,ORD-544313,CUST-132417,SKU-CHA-1005,2025-05-27,2025-05-01,headphones won't connect to my laptop,OTHER,STANDARD_RETURN,879.73,1,RETAIL_STORE,LOCKER,False,26,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102767,ORD-537870,CUST-102526,SKU-SMA-1031,2025-05-01,2025-04-22,product ov3rh34ting during ch4rging,PRODUCT_DEFECT,STANDARD_RETURN,748.97,1,MARKETPLACE,MAIL,False,9,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102768,ORD-515156,CUST-116518,SKU-SMA-1019,2025-09-21,2025-09-09,motherboard short circuited,MISSING_ACCESSORY,STANDARD_RETURN,859.84,1,RETAIL_STORE,IN_STORE_DROP,False,12,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102769,ORD-545120,CUST-108627,SKU-KEY-1040,2025-10-14,2025-09-29,not working,OTHER,WARRANTY,823.25,1,RETAIL_STORE,MAIL,True,15,PENDING_INSPECTION,OTHER,UNKNOWN,YES,Customer,LOW,P4
RET-102770,ORD-570170,CUST-93871,SKU-CAM-1099,2025-02-22,2025-02-05,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,WARRANTY,342.35,1,ONLINE,MAIL,True,17,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102771,ORD-566329,CUST-120640,SKU-ROU-1029,2025-12-05,2025-11-20,camera quality is not as advertised,LISTING_MISMATCH,STANDARD_RETURN,74.42,1,ONLINE,IN_STORE_DROP,False,15,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102772,ORD-568277,CUST-132017,SKU-SPE-1057,2025-12-11,2025-11-27,dented casing upon opening package,SHIPPING_DAMAGE,STANDARD_RETURN,1515.4,2,MARKETPLACE,LOCKER,False,14,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-102773,ORD-517814,CUST-120480,SKU-KEY-1010,2025-06-21,2025-05-31,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,STANDARD_RETURN,266.96,1,RETAIL_STORE,IN_STORE_DROP,False,21,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102774,ORD-501303,CUST-123580,SKU-POW-1066,2025-09-16,2025-09-08,battery draining very fast,PRODUCT_DEFECT,STANDARD_RETURN,297.68,1,RETAIL_STORE,IN_STORE_DROP,False,8,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-102775,ORD-500316,CUST-104266,SKU-GAM-1135,2025-02-10,2025-01-14,screen arrived cracked,SHIPPING_DAMAGE,STANDARD_RETURN,550.09,1,ONLINE,MAIL,False,27,APPROVED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-102776,ORD-543040,CUST-116061,SKU-HEA-1018,2025-05-23,2025-05-19,received wrong model version,OTHER,STANDARD_RETURN,167.14,1,ONLINE,IN_STORE_DROP,False,4,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102777,ORD-577755,CUST-102462,SKU-CHA-1110,2025-01-28,2025-01-18,battery draining very fast,PRODUCT_DEFECT,STANDARD_RETURN,559.59,1,MARKETPLACE,IN_STORE_DROP,False,10,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102778,ORD-530688,CUST-110446,SKU-LAP-1047,2025-06-12,2025-05-23,product overheating during charging,PRODUCT_DEFECT,STANDARD_RETURN,446.6,1,MARKETPLACE,LOCKER,False,20,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P1
RET-102779,ORD-505199,CUST-136102,SKU-CAB-1118,2025-04-26,2025-04-14,product overheating during charging,PRODUCT_DEFECT,STANDARD_RETURN,1156.03,1,ONLINE,IN_STORE_DROP,False,12,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102780,ORD-573139,CUST-113884,SKU-CAM-1084,2025-08-17,2025-08-09,dented casing upon opening package,SHIPPING_DAMAGE,STANDARD_RETURN,737.41,1,ONLINE,IN_STORE_DROP,False,8,PROCESSED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-102781,ORD-515946,CUST-120469,SKU-SPE-1042,2025-01-09,2024-12-23,colour received is red not blue as listed,LISTING_MISMATCH,STANDARD_RETURN,331.16,1,ONLINE,MAIL,False,17,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102782,ORD-571601,CUST-122407,SKU-LAP-1137,2025-01-01,2025-09-26,d3vic3 stopp3d turning on 4ft3r two w33ks,PRODUCT_DEFECT,STANDARD_RETURN,897.34,1,MARKETPLACE,IN_STORE_DROP,False,29,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-102783,ORD-532226,CUST-131268,SKU-ROU-1089,2025-06-05,2025-06-02,expected usb c cable but not included,MISSING_ACCESSORY,STANDARD_RETURN,608.06,1,MARKETPLACE,IN_STORE_DROP,False,3,APPROVED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-102784,ORD-549875,CUST-113140,SKU-KEY-1130,2025-01-01,2025-06-10,manual didn't explain installation,OTHER,WARRANTY,546.21,1,ONLINE,MAIL,True,4,REJECTED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-102785,ORD-510359,CUST-118683,SKU-SMA-1124,2025-11-06,2025-10-19,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,WARRANTY,53.77,1,ONLINE,MAIL,True,18,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102786,ORD-526112,CUST-126893,SKU-SPE-1057,2025-01-01,2025-06-30,box arrived soaked in rain,PACKAGING_ISSUE,STANDARD_RETURN,757.7,1,MARKETPLACE,IN_STORE_DROP,False,30,APPROVED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-102787,ORD-565999,CUST-100408,SKU-POW-1036,2025-02-14,2025-01-27,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,WARRANTY,256.26,1,MARKETPLACE,IN_STORE_DROP,True,18,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102788,ORD-568273,CUST-111183,SKU-CAB-1058,2025-03-05,2025-02-21,spilled coffee on keyboard,PERFORMANCE_EXPECTATION,WARRANTY,178.97,1,MARKETPLACE,MAIL,True,12,REJECTED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-102789,ORD-517187,CUST-138330,SKU-TVS-1127,2025-11-12,2025-10-31,router does not support mesh network,COMPATIBILITY_ISSUE,WARRANTY,978.47,1,MARKETPLACE,LOCKER,True,12,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102790,ORD-528137,CUST-123438,SKU-CAB-1073,2025-06-23,2025-05-27,speaker produces loud static noise,PRODUCT_DEFECT,STANDARD_RETURN,413.63,1,ONLINE,MAIL,False,27,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P1
RET-102791,ORD-541884,CUST-139588,SKU-SPE-1012,2025-12-12,2025-12-06,sound quality not as good as expected,PERFORMANCE_EXPECTATION,WARRANTY,122.73,1,MARKETPLACE,IN_STORE_DROP,True,6,APPROVED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-102792,ORD-517916,CUST-121786,SKU-POW-1066,2025-03-21,2025-02-20,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,STANDARD_RETURN,297.68,1,MARKETPLACE,MAIL,False,29,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102793,ORD-579814,CUST-99620,SKU-LAP-1077,2025-01-30,2025-01-08,router does not support mesh network,COMPATIBILITY_ISSUE,STANDARD_RETURN,431.9,1,ONLINE,MAIL,False,22,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102794,ORD-548961,CUST-114225,SKU-POW-1111,2025-08-27,2025-08-11,packaging torn open,LISTING_MISMATCH,STANDARD_RETURN,1135.1,1,RETAIL_STORE,MAIL,False,16,REJECTED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-102795,ORD-576662,CUST-120560,SKU-POW-1126,2025-07-06,2025-06-13,speaker produces loud static noise,PRODUCT_DEFECT,WARRANTY,74.94,1,ONLINE,MAIL,True,23,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-102796,ORD-517178,CUST-139919,SKU-CAB-1028,2025-05-29,2025-05-23,device stopped turning on after two weeks,PRODUCT_DEFECT,STANDARD_RETURN,480.06,2,MARKETPLACE,LOCKER,False,6,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-102797,ORD-527301,CUST-104314,SKU-GAM-1060,2025-02-20,2025-02-11,sound quality not as good as expected,CUSTOMER_ORDER_ERROR,WARRANTY,1030.23,1,MARKETPLACE,LOCKER,True,9,REJECTED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-102798,ORD-549363,CUST-95087,SKU-CAM-1129,2025-01-01,2025-01-22,spilled coffee on keyboard,CUSTOMER_DAMAGE,STANDARD_RETURN,221.48,1,RETAIL_STORE,MAIL,False,8,APPROVED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-102799,ORD-529485,CUST-100264,SKU-HEA-1048,2025-11-09,2025-10-12,m4nu4l didn't 3xpl4in inst4ll4tion,SETUP_DIFFICULTY,WARRANTY,805.27,1,RETAIL_STORE,LOCKER,True,28,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-102800,ORD-565056,CUST-123997,SKU-KEY-1085,2025-11-22,2025-11-03,charger missing from box,MISSING_ACCESSORY,STANDARD_RETURN,299.24,1,RETAIL_STORE,IN_STORE_DROP,False,19,APPROVED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-102801,ORD-509789,CUST-104134,SKU-TAB-1038,2025-10-04,2025-09-07,product does not match description,LISTING_MISMATCH,STANDARD_RETURN,679.67,1,ONLINE,IN_STORE_DROP,False,27,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102802,ORD-556542,CUST-137504,SKU-POW-1096,2025-03-16,2025-02-27,tested fine customer didn't like color,NO_FAULT_FOUND,WARRANTY,49.21,1,ONLINE,IN_STORE_DROP,True,17,APPROVED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-102803,ORD-504266,CUST-132903,SKU-CAM-1009,2025-11-04,2025-10-22,device stopped turning on after two weeks,PRODUCT_DEFECT,STANDARD_RETURN,286.42,1,RETAIL_STORE,MAIL,False,13,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-102804,ORD-511474,CUST-135777,SKU-MIC-1056,2025-03-30,2025-03-09,camera quality is not as advertised,LISTING_MISMATCH,WARRANTY,1078.19,1,MARKETPLACE,IN_STORE_DROP,True,21,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102805,ORD-562759,CUST-137501,SKU-TVS-1142,2025-06-11,2025-06-05,camera quality is not as advertised,LISTING_MISMATCH,WARRANTY,183.12,1,ONLINE,IN_STORE_DROP,True,6,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102806,ORD-515675,CUST-115712,SKU-LAP-1032,2025-01-23,2025-01-17,device stopped turning on after two weeks,PRODUCT_DEFECT,STANDARD_RETURN,170.09,1,MARKETPLACE,IN_STORE_DROP,False,6,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-102807,ORD-565481,CUST-105858,SKU-KEY-1145,2025-09-06,2025-08-11,router does not support mesh network,COMPATIBILITY_ISSUE,WARRANTY,424.03,1,RETAIL_STORE,IN_STORE_DROP,True,26,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-102808,ORD-553100,CUST-107465,SKU-POW-1141,2025-06-24,2025-05-26,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,847.7,1,MARKETPLACE,LOCKER,False,29,REJECTED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-102809,ORD-541442,CUST-96982,SKU-GAM-1045,2025-08-03,2025-07-22,colour received is red not blue as listed,COMPATIBILITY_ISSUE,STANDARD_RETURN,703.0,1,ONLINE,LOCKER,False,12,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-102810,ORD-528128,CUST-109545,SKU-CAM-1084,2025-09-28,2025-09-05,realized i don't need this item,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,737.41,1,MARKETPLACE,MAIL,False,23,REJECTED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-102811,ORD-562197,CUST-90759,SKU-CHA-1005,2025-06-20,2025-06-14,bent charging pin by forcing cable,CUSTOMER_DAMAGE,STANDARD_RETURN,879.73,1,ONLINE,MAIL,False,6,APPROVED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
